-1,40,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,8,26,-1,-1,8,8,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,40,40
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,25,8,8,8,8,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,24,24,24,24,24,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,-1,24,24,24,24,23,-1,-1,-1,-1,-1,-1,24,24,24,24,24,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,-1,24,24,24,24,23,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,24,26,100,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,24,8,26,-1,-1,25,26,-1,-1,25,26,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,-1,-1
-1,57,24,24,24,24,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,24,24,24,24,40,40,40,-1
-1,-1,24,24,24,24,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,8,26,-1,24,24,24,24,40,40,40,-1
-1,-1,24,24,24,24,23,-1,-1,-1,-1,-1,-1,-1,118,-1,-1,25,8,26,-1,-1,-1,-1,-1,-1,-1,-1,25,26,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,40,-1
-1,-1,24,24,24,24,23,-1,-1,-1,-1,-1,-1,25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,40,-1
-1,-1,24,24,24,24,-1,-1,-1,25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,40,40,-1
-1,-1,24,24,24,24,-1,118,-1,40,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,40,-1,-1,-1
-1,-1,24,24,24,24,8,8,8,8,8,8,8,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,-1,-1,-1,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,29,-1,-1,-1,-1,-1,99,99,116,99,-1,-1,-1,-1,-1,-1,25,8,26,-1,-1,-1,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,7,7,7,7,7,7,7,7,7,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,24,24,24,24,24,24,24,24,24,29,-1,-1,-1,-1,-1,-1,-1,118,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,24,24,24,24,24,24,24,24,24,29,-1,-1,-1,-1,-1,-1,25,8,8,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,-1,-1,-1,-1,-1,-1,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,8,26,-1,-1,-1,-1,-1,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,-1,-1,-1,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,118,-1,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,7,7,7,7,7,7,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,25,7,7,7,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,27,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,8,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,8,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,7,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,8,26,-1,-1,-1,-1,-1,-1,-1,25,8,8,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,29,-1,-1,3,-1,-1,-1,-1,27,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,7,7,7,7,7,7,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1
